S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1771,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,768000,-,850,Strata,01 to 05,903,Feb-21
1772,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1388888,-,689,Strata,16 to 20,2016,Feb-21
1773,NEWEST,WEST COAST DRIVE,Apartment,5,OCR,956 yrs lease commencing from 1928,Resale,1,775000,-,527,Strata,06 to 10,1469,Feb-21
1774,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,838000,-,388,Strata,16 to 20,2163,Feb-21
1775,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1800000,-,1302,Strata,31 to 35,1382,Feb-21
1776,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1255000,-,614,Strata,11 to 15,2045,Feb-21
1777,THE SPECTRUM,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,965000,-,872,Strata,01 to 05,1107,Feb-21
1778,THE ARRIS,YAN KIT ROAD,Apartment,2,RCR,Freehold,Resale,1,1870000,-,990,Strata,01 to 05,1888,Feb-21
1779,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1280000,-,861,Strata,31 to 35,1486,Feb-21
1780,LE HILL CONDOMINIUM,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1550000,-,1206,Strata,01 to 05,1286,Feb-21
1781,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1930000,-,1432,Strata,01 to 05,1348,Feb-21
1782,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,930000,-,527,Strata,26 to 30,1763,Feb-21
1783,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,2058000,-,1421,Strata,16 to 20,1448,Feb-21
1784,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,1660000,-,1528,Strata,01 to 05,1086,Feb-21
1785,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1145000,-,969,Strata,06 to 10,1182,Feb-21
1786,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1580000,-,1227,Strata,01 to 05,1288,Feb-21
1787,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1350000,-,1184,Strata,06 to 10,1140,Feb-21
1788,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1550000,-,1152,Strata,11 to 15,1346,Feb-21
1789,THE FOLIAGE,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1280000,-,1012,Strata,01 to 05,1265,Feb-21
1790,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1903888,-,1346,Strata,21 to 25,1415,Feb-21
1791,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1730000,-,1206,Strata,01 to 05,1435,Feb-21
1792,SKYSUITES@ANSON,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,845000,-,366,Strata,41 to 45,2309,Feb-21
1793,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1355000,-,689,Strata,21 to 25,1967,Feb-21
1794,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,1530000,-,710,Strata,46 to 50,2154,Feb-21
1795,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1440000,-,797,Strata,06 to 10,1808,Feb-21
1796,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1793000,-,1227,Strata,01 to 05,1461,Feb-21
1797,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2130000,-,1615,Strata,11 to 15,1319,Feb-21
1798,THE PEAK@BALMEG,BALMEG HILL,Condominium,5,RCR,Freehold,Resale,1,1920000,-,1711,Strata,01 to 05,1122,Feb-21
1799,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1980000,-,1055,Strata,41 to 45,1877,Feb-21
1800,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1200000,-,883,Strata,06 to 10,1360,Feb-21
1801,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,870000,-,915,Strata,01 to 05,951,Feb-21
1802,BIJOU,JALAN MAT JAMBOL,Apartment,5,RCR,Freehold,Resale,1,1246110,-,603,Strata,01 to 05,2067,Feb-21
1803,BIJOU,JALAN MAT JAMBOL,Apartment,5,RCR,Freehold,Resale,1,1228520,-,603,Strata,01 to 05,2038,Feb-21
1804,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1100000,-,614,Strata,36 to 40,1793,Feb-21
1805,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,2180000,-,1604,Strata,26 to 30,1359,Feb-21
1806,MURANO,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1700000,-,1550,Strata,01 to 05,1097,Feb-21
1807,BIJOU,JALAN MAT JAMBOL,Apartment,5,RCR,Freehold,Resale,1,1174166,-,603,Strata,01 to 05,1948,Feb-21
1808,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,2250000,-,1582,Strata,21 to 25,1422,Feb-21
1809,HIGHLINE RESIDENCES,KIM TIAN ROAD,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1760000,-,915,Strata,06 to 10,1924,Feb-21
1810,REGENCY SUITES,KIM TIAN ROAD,Apartment,3,RCR,Freehold,Resale,1,1760000,-,980,Strata,06 to 10,1797,Feb-21
1811,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1480000,-,1195,Strata,11 to 15,1239,Feb-21
1812,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,2300000,-,1862,Strata,16 to 20,1235,Feb-21
1813,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1565000,-,1184,Strata,01 to 05,1322,Feb-21
1814,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1420000,-,1033,Strata,01 to 05,1374,Feb-21
1815,LANDRIDGE CONDOMINIUM,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,2360000,-,1830,Strata,01 to 05,1290,Feb-21
1816,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1225000,-,689,Strata,06 to 10,1778,Feb-21
1817,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1800000,-,1927,Strata,01 to 05,934,Feb-21
1818,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1860000,-,1378,Strata,01 to 05,1350,Feb-21
1819,ALTEZ,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,2000000,-,1173,Strata,46 to 50,1705,Jan-21
1820,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,960000,-,560,Strata,11 to 15,1715,Jan-21
1821,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,2008888,-,1421,Strata,01 to 05,1414,Jan-21
1822,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1560000,-,1012,Strata,26 to 30,1542,Jan-21
1823,THE SORRENTO,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,1300000,-,1066,Strata,01 to 05,1220,Jan-21
1824,TREASURE PLACE,LORONG SARHAD,Condominium,5,RCR,Freehold,Resale,1,1685000,-,1356,Strata,01 to 05,1242,Jan-21
1825,TWIN REGENCY,KIM TIAN ROAD,Condominium,3,RCR,Freehold,Resale,1,1810000,-,980,Strata,11 to 15,1848,Jan-21
1826,LANDRIDGE CONDOMINIUM,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,2338000,-,1776,Strata,01 to 05,1316,Jan-21
1827,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1950000,-,1227,Strata,01 to 05,1589,Jan-21
1828,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,2950000,-,2110,Strata,21 to 25,1398,Jan-21
1829,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1396000,-,915,Strata,11 to 15,1526,Jan-21
1830,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3427270,-,1830,Strata,06 to 10,1873,Jan-21
1831,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1630000,-,926,Strata,06 to 10,1761,Jan-21
1832,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1380000,-,1259,Strata,01 to 05,1096,Jan-21
1833,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1438000,-,1270,Strata,06 to 10,1132,Jan-21
1834,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1092500,-,969,Strata,01 to 05,1128,Jan-21
1835,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1730000,-,1216,Strata,11 to 15,1422,Jan-21
1836,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1150000,-,775,Strata,11 to 15,1484,Jan-21
1837,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,5450000,-,3380,Strata,01 to 05,1612,Jan-21
1838,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1300000,-,1012,Strata,11 to 15,1285,Jan-21
1839,THE PEAK@BALMEG,BALMEG HILL,Condominium,5,RCR,Freehold,Resale,1,1482000,-,990,Strata,01 to 05,1497,Jan-21
1840,THE FORESTA @ MOUNT FABER,WISHART ROAD,Condominium,4,RCR,Freehold,Resale,1,1280000,-,721,Strata,01 to 05,1775,Jan-21
1841,THE STELLAR,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,1850000,-,1884,Strata,01 to 05,982,Jan-21
1842,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,1180000,-,840,Strata,11 to 15,1405,Jan-21
1843,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1170000,-,926,Strata,11 to 15,1264,Jan-21
1844,LE HILL CONDOMINIUM,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1310000,-,990,Strata,01 to 05,1323,Jan-21
1845,ALTEZ,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1500000,-,753,Strata,36 to 40,1991,Jan-21
1846,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1040000,-,581,Strata,16 to 20,1789,Jan-21
1847,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1190000,-,980,Strata,06 to 10,1215,Jan-21
1848,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,2188000,-,980,Strata,01 to 05,2234,Jan-21
1849,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1858000,-,1292,Strata,16 to 20,1438,Jan-21
1850,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1670000,-,1259,Strata,06 to 10,1326,Jan-21
1851,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,980000,-,710,Strata,11 to 15,1379,Jan-21
1852,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1340000,-,850,Strata,21 to 25,1576,Jan-21
1853,FRAGRANCE COURT,YEW SIANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1530000,-,1389,Strata,01 to 05,1102,Jan-21
1854,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1380000,-,657,Strata,36 to 40,2102,Jan-21
1855,ALTEZ,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,2400000,-,1184,Strata,41 to 45,2027,Jan-21
1856,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,808800,-,388,Strata,06 to 10,2087,Jan-21
1857,SEASCAPE,COVE WAY,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,6000000,-,2852,Strata,06 to 10,2103,Jan-21
1858,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1668888,-,1292,Strata,01 to 05,1292,Jan-21
1859,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2080000,-,1582,Strata,06 to 10,1315,Jan-21
1860,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2700000,-,2583,Strata,06 to 10,1045,Jan-21
1861,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2320000,-,1819,Strata,16 to 20,1275,Jan-21
1862,PASIR VIEW PARK,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1605000,-,1335,Strata,01 to 05,1202,Jan-21
1863,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1438888,-,980,Strata,06 to 10,1469,Jan-21
1864,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,2220000,-,1421,Strata,06 to 10,1562,Jan-21
1865,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1050000,-,936,Strata,06 to 10,1121,Jan-21
1866,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,855000,-,441,Strata,16 to 20,1937,Jan-21
1867,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,2050000,-,1421,Strata,01 to 05,1443,Jan-21
1868,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1350000,-,764,Strata,01 to 05,1766,Jan-21
1869,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2655000,-,1561,Strata,06 to 10,1701,Jan-21
1870,EMERALD GARDEN,CLUB STREET,Condominium,1,RCR,999 yrs lease commencing from 1827,Resale,1,2588000,-,1346,Strata,06 to 10,1923,Jan-21
1871,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,2150000,-,1076,Strata,16 to 20,1997,Jan-21
1872,LUXE VILLE,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1480000,-,1410,Strata,01 to 05,1050,Jan-21
1873,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,825000,-,388,Strata,06 to 10,2129,Jan-21
1874,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1085000,-,818,Strata,21 to 25,1326,Jan-21
1875,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1850000,-,1216,Strata,06 to 10,1521,Jan-21
1876,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2200000,-,1475,Strata,11 to 15,1492,Jan-21
1877,MARINA BAY SUITES,CENTRAL BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2007,Resale,1,4800000,-,2680,Strata,11 to 15,1791,Jan-21
1878,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1325000,-,893,Strata,01 to 05,1483,Jan-21
1879,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1533888,-,1152,Strata,21 to 25,1332,Jan-21
1880,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,800000,-,538,Strata,06 to 10,1486,Jan-21
1881,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1439000,-,732,Strata,41 to 45,1966,Jan-21
1882,TWIN REGENCY,KIM TIAN ROAD,Condominium,3,RCR,Freehold,Resale,1,2250000,-,1216,Strata,31 to 35,1850,Jan-21
1883,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4200000,-,1765,Strata,46 to 50,2379,Jan-21
1884,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3428000,-,1518,Strata,41 to 45,2259,Jan-21
1885,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1617960,-,700,Strata,11 to 15,2312,Jan-21
1886,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,1410000,-,710,Strata,36 to 40,1985,Jan-21
1887,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1020000,-,1152,Strata,01 to 05,886,Jan-21
1888,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1150000,-,700,Strata,26 to 30,1644,Jan-21
1889,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1760000,-,1238,Strata,01 to 05,1422,Jan-21
1890,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,905000,-,958,Strata,01 to 05,945,Jan-21
1891,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1630000,-,861,Strata,16 to 20,1893,Jan-21
1892,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1500000,-,1130,Strata,21 to 25,1327,Jan-21
1893,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1300000,-,1163,Strata,16 to 20,1118,Jan-21
1894,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,935000,-,936,Strata,06 to 10,998,Jan-21
1895,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,5880000,-,5920,Strata,21 to 25,993,Jan-21
1896,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1130000,-,926,Strata,11 to 15,1221,Jan-21
1897,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1960000,-,1819,Strata,01 to 05,1077,Jan-21
1898,SEASCAPE,COVE WAY,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,6000000,-,2852,Strata,06 to 10,2103,Jan-21
1899,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3098888,-,1970,Strata,16 to 20,1573,Jan-21
1900,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,4250000,-,1313,Strata,41 to 45,3236,Jan-21
1901,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1688800,-,1216,Strata,01 to 05,1388,Jan-21
1902,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,598000,-,377,Strata,01 to 05,1587,Jan-21
1903,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1638000,-,1130,Strata,21 to 25,1449,Jan-21
1904,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4446714,-,1582,Strata,21 to 25,2810,Jan-21
1905,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1480000,-,990,Strata,21 to 25,1495,Jan-21
1906,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4425062,-,1582,Strata,26 to 30,2797,Jan-21
1907,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1380000,-,840,Strata,01 to 05,1644,Jan-21
1908,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1115888,-,1259,Strata,01 to 05,886,Jan-21
1909,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2475000,-,1399,Strata,26 to 30,1769,Jan-21
1910,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2800888,-,1701,Strata,01 to 05,1647,Jan-21
1911,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1420000,-,1130,Strata,06 to 10,1256,Jan-21
1912,THE SORRENTO,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,743000,-,441,Strata,01 to 05,1684,Jan-21
1913,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1275000,-,990,Strata,06 to 10,1288,Jan-21
1914,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1790000,-,1281,Strata,01 to 05,1397,Jan-21
1915,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,2200000,-,1550,Strata,06 to 10,1419,Jan-21
1916,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1035000,-,786,Strata,06 to 10,1317,Jan-21
1917,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1788000,-,1658,Strata,01 to 05,1079,Jan-21
1918,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,720000,-,463,Strata,31 to 35,1556,Jan-21
1919,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1600000,-,1733,Strata,01 to 05,923,Jan-21
1920,THE MAYLEA,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1385000,-,1001,Strata,01 to 05,1384,Jan-21
1921,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,980000,-,958,Strata,06 to 10,1023,Jan-21
1922,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1600000,-,1152,Strata,31 to 35,1389,Jan-21
1923,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1038000,-,581,Strata,31 to 35,1786,Jan-21
1924,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1580000,-,1163,Strata,01 to 05,1359,Jan-21
1925,HIGHLINE RESIDENCES,KIM TIAN ROAD,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1130000,-,506,Strata,31 to 35,2234,Jan-21
1926,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1880000,-,1292,Strata,16 to 20,1455,Jan-21
1927,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1190000,-,700,Strata,26 to 30,1701,Jan-21
1928,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1280000,-,678,Strata,16 to 20,1888,Jan-21
1929,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,4300000,-,1905,Strata,31 to 35,2257,Jan-21
1930,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1800000,-,1001,Strata,21 to 25,1798,Jan-21
1931,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,855000,-,441,Strata,31 to 35,1937,Jan-21
1932,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1410000,-,1173,Strata,01 to 05,1202,Jan-21
1933,PASIR VIEW PARK,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1695000,-,1335,Strata,01 to 05,1270,Jan-21
1934,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,2600000,-,1346,Strata,06 to 10,1932,Jan-21
1935,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1843888,-,1292,Strata,06 to 10,1428,Jan-21
1936,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2080000,-,1475,Strata,06 to 10,1410,Jan-21
