S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
821,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,4928000,-,2056,Strata,11 to 15,2397,Sep-21
822,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,1510000,-,1141,Strata,01 to 05,1323,Sep-21
823,NIN RESIDENCE,PHENG GECK AVENUE,Apartment,13,RCR,99 yrs lease commencing from 2010,Resale,1,1180000,-,904,Strata,11 to 15,1305,Sep-21
824,BIRMINGHAM MANSIONS,THOMSON ROAD,Apartment,11,CCR,Freehold,Resale,1,1850000,-,1066,Strata,11 to 15,1736,Sep-21
825,ESPIRA SUITES,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1008000,-,700,Strata,01 to 05,1441,Sep-21
826,THE RIVERINE BY THE PARK,KALLANG ROAD,Apartment,12,RCR,Freehold,Resale,1,2600000,-,1302,Strata,16 to 20,1996,Sep-21
827,10 SHELFORD,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,815000,-,431,Strata,01 to 05,1893,Sep-21
828,THE SPRINGS,MOULMEIN RISE,Apartment,11,CCR,Freehold,Resale,1,2300000,-,1367,Strata,16 to 20,1682,Sep-21
829,WOODSVILLE 28,WOODSVILLE CLOSE,Apartment,13,RCR,99 yrs lease commencing from 2007,Resale,1,1260000,-,904,Strata,16 to 20,1394,Sep-21
830,38 I SUITES,IPOH LANE,Apartment,15,RCR,Freehold,Resale,1,1170000,-,689,Strata,11 to 15,1698,Sep-21
831,AIRSTREAM,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,598000,-,409,Strata,01 to 05,1462,Sep-21
832,THE SHELFORD,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,2290000,-,1033,Strata,01 to 05,2216,Sep-21
833,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,2480000,-,1539,Strata,16 to 20,1611,Sep-21
834,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1680000,-,1152,Strata,01 to 05,1459,Sep-21
835,SANT RITZ,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1430000,-,958,Strata,16 to 20,1493,Sep-21
836,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,1800000,-,1216,Strata,01 to 05,1480,Sep-21
837,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,980000,-,592,Strata,06 to 10,1655,Sep-21
838,THE MEDLEY,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1160000,-,893,Strata,01 to 05,1298,Sep-21
839,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,2350000,-,2400,Strata,01 to 05,979,Sep-21
840,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,4088000,-,2271,Strata,11 to 15,1800,Sep-21
841,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1089000,-,700,Strata,21 to 25,1556,Sep-21
842,ASTORIA PARK,LORONG MYDIN,Condominium,14,OCR,99 yrs lease commencing from 1993,Resale,1,1065000,-,958,Strata,11 to 15,1112,Sep-21
843,BLISS VILLE,LORONG MELAYU,Apartment,14,OCR,Freehold,Resale,1,1450000,-,1636,Strata,01 to 05,886,Sep-21
844,QUESTA @ DUNMAN,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1268000,-,753,Strata,16 to 20,1683,Sep-21
845,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1685000,-,1399,Strata,01 to 05,1204,Sep-21
846,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,955000,-,624,Strata,06 to 10,1530,Sep-21
847,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1295000,-,840,Strata,11 to 15,1542,Sep-21
848,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1395000,-,1281,Strata,01 to 05,1089,Sep-21
849,DAKOTA RESIDENCES,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2007,Resale,1,1500000,-,1044,Strata,01 to 05,1437,Sep-21
850,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,1510000,-,893,Strata,16 to 20,1690,Sep-21
851,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1750000,-,1356,Strata,01 to 05,1290,Sep-21
852,ISUITES @ MARSHALL,MARSHALL ROAD,Apartment,15,RCR,Freehold,Resale,1,550000,-,355,Strata,01 to 05,1548,Sep-21
853,JOO CHIAT MANSIONS,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1638000,-,1238,Strata,01 to 05,1323,Sep-21
854,SUNSHINE MANSIONS,JOO CHIAT PLACE,Apartment,15,OCR,Freehold,Resale,1,1020000,-,786,Strata,01 to 05,1298,Sep-21
855,GILSTEAD TWO,GILSTEAD ROAD,Apartment,11,CCR,Freehold,Resale,1,1555000,-,775,Strata,16 to 20,2006,Sep-21
856,RESIDENTIAL APARTMENTS,CRANE ROAD,Apartment,15,RCR,Freehold,Resale,1,2370000,-,1851,Strata,01 to 05,1280,Sep-21
857,CENTRA HEIGHTS,SIMS AVENUE,Apartment,14,RCR,Freehold,Resale,1,700000,-,431,Strata,11 to 15,1626,Sep-21
858,THE SILVER FIR,BUTTERWORTH LANE,Apartment,15,RCR,Freehold,Resale,1,1372800,-,947,Strata,01 to 05,1449,Sep-21
859,THE CENTRIO,IRRAWADDY ROAD,Apartment,12,RCR,Freehold,Resale,1,1560000,-,980,Strata,06 to 10,1593,Sep-21
860,CEYLON CREST,CEYLON ROAD,Apartment,15,RCR,Freehold,Resale,1,2220000,-,1927,Strata,01 to 05,1152,Sep-21
861,GUILLEMARD SUITES,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,1400000,-,1119,Strata,01 to 05,1251,Sep-21
862,THE ARIEL,LORONG 105 CHANGI,Apartment,15,RCR,Freehold,Resale,1,1240000,-,926,Strata,01 to 05,1340,Sep-21
863,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,3088000,-,1442,Strata,01 to 05,2141,Sep-21
864,CHANCERY PARK,CHANCERY LANE,Condominium,11,CCR,Freehold,Resale,1,2950000,-,1679,Strata,01 to 05,1757,Sep-21
865,MERA EAST,CHANGI ROAD,Apartment,14,OCR,Freehold,Resale,1,1372000,-,1141,Strata,01 to 05,1202,Sep-21
866,ADAM PARK CONDOMINIUM,ADAM ROAD,Condominium,11,CCR,Freehold,Resale,1,3300000,-,2734,Strata,01 to 05,1207,Sep-21
867,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2300000,-,1335,Strata,06 to 10,1723,Sep-21
868,THE LINE @ TANJONG RHU,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2539008,-,1216,Strata,06 to 10,2087,Sep-21
869,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,1510000,-,850,Strata,21 to 25,1776,Sep-21
870,SKY GREEN,MACPHERSON ROAD,Condominium,13,RCR,Freehold,Resale,1,1335000,-,797,Strata,11 to 15,1676,Sep-21
871,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1976,Resale,1,1050000,-,1270,Strata,06 to 10,827,Sep-21
872,LA VIDA @ 130,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,648000,-,463,Strata,01 to 05,1400,Sep-21
873,BALESTIER POINT,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1420000,-,1313,Strata,11 to 15,1081,Sep-21
874,M21,MANDALAY ROAD,Apartment,11,CCR,Freehold,Resale,1,2310000,-,1346,Strata,11 to 15,1717,Sep-21
875,MEYER RESIDENCE,MEYER PLACE,Apartment,15,RCR,Freehold,Resale,1,1750000,-,904,Strata,11 to 15,1935,Sep-21
876,THE LINCOLN MODERN,LINCOLN ROAD,Apartment,11,CCR,Freehold,Resale,1,1750000,-,1109,Strata,11 to 15,1578,Sep-21
877,RESIDENTIAL APARTMENTS,LORONG 25A GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1200000,-,1012,Strata,01 to 05,1186,Sep-21
878,MELOSA,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,655000,-,506,Strata,01 to 05,1295,Sep-21
879,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,1510000,-,840,Strata,16 to 20,1798,Sep-21
880,RESIDENCES @ EVELYN,EVELYN ROAD,Condominium,11,CCR,Freehold,Resale,1,2150000,-,1141,Strata,06 to 10,1884,Sep-21
881,THE GLYNDEBOURNE,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,3100000,-,1475,Strata,01 to 05,2102,Sep-21
882,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2410000,-,1302,Strata,11 to 15,1850,Sep-21
883,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3800000,-,2142,Strata,11 to 15,1774,Sep-21
884,ONE DUSUN RESIDENCES,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,1020000,-,657,Strata,06 to 10,1553,Sep-21
885,TANJONG RIA CONDOMINIUM,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,969000,-,807,Strata,01 to 05,1200,Sep-21
886,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,2550000,-,1130,Strata,26 to 30,2256,Sep-21
887,AMARYLLIS VILLE,NEWTON ROAD,Condominium,11,CCR,99 yrs lease commencing from 1997,Resale,1,1680000,-,980,Strata,06 to 10,1715,Sep-21
888,VERSAILLES,HEMMANT ROAD,Condominium,15,RCR,Freehold,Resale,1,968000,-,700,Strata,01 to 05,1384,Sep-21
889,SUITES @ EASTCOAST,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,580000,-,355,Strata,01 to 05,1633,Sep-21
890,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1885000,-,1356,Strata,11 to 15,1390,Sep-21
891,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,4100000,-,3068,Strata,16 to 20,1336,Sep-21
892,BLISS RESIDENCES,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,755000,-,527,Strata,01 to 05,1431,Sep-21
893,CENTRA STUDIOS,LORONG 25 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,670000,-,517,Strata,01 to 05,1297,Sep-21
894,KATONG REGENCY,TANJONG KATONG ROAD,Apartment,15,RCR,Freehold,Resale,1,2490000,-,1389,Strata,06 to 10,1793,Sep-21
895,MERIDIAN 38,LORONG M TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1675000,-,1238,Strata,01 to 05,1353,Sep-21
896,ONE DUSUN RESIDENCES,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,837000,-,484,Strata,26 to 30,1728,Sep-21
897,MARTIA RESIDENCE,MARTIA ROAD,Apartment,15,OCR,Freehold,Resale,1,1350000,-,1023,Strata,01 to 05,1320,Sep-21
898,AURALIS,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,770000,-,495,Strata,01 to 05,1555,Sep-21
899,SUITES @ SIMS,SIMS AVENUE,Apartment,14,RCR,Freehold,Resale,1,550000,-,344,Strata,01 to 05,1597,Sep-21
900,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,1925000,-,893,Strata,01 to 05,2155,Aug-21
901,CASUARINA COVE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,1100000,-,753,Strata,01 to 05,1460,Aug-21
902,6 DERBYSHIRE,DERBYSHIRE ROAD,Condominium,11,CCR,Freehold,Resale,1,1100000,-,517,Strata,11 to 15,2129,Aug-21
903,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3480000,-,2282,Strata,01 to 05,1525,Aug-21
904,ORCHID APARTMENTS,ENG NEO AVENUE,Apartment,11,CCR,Freehold,Resale,1,2110000,-,1356,Strata,01 to 05,1556,Aug-21
905,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1976,Resale,1,1100000,-,1270,Strata,06 to 10,866,Aug-21
906,THE INTERWEAVE,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,1040000,-,764,Strata,11 to 15,1361,Aug-21
907,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1870000,-,775,Strata,21 to 25,2413,Aug-21
908,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,665910,-,441,Strata,06 to 10,1509,Aug-21
909,CRYSTAL MANSIONS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,920000,-,1259,Strata,01 to 05,731,Aug-21
910,RESIDENTIAL APARTMENTS,ST. GEORGE'S ROAD,Apartment,12,RCR,Freehold,Resale,1,1600000,-,990,Strata,01 to 05,1616,Aug-21
911,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,1058000,-,689,Strata,16 to 20,1536,Aug-21
912,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,2330000,-,1862,Strata,16 to 20,1251,Aug-21
913,LE SHANTIER,SHAN ROAD,Apartment,12,RCR,Freehold,Resale,1,1950000,-,1690,Strata,01 to 05,1154,Aug-21
914,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3400000,-,2336,Strata,06 to 10,1456,Aug-21
915,SERENE VIEW MANSIONS,LORONG SELANGAT,Condominium,13,OCR,Freehold,Resale,1,2100000,-,2239,Strata,-,938,Aug-21
916,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1380000,-,883,Strata,16 to 20,1563,Aug-21
917,SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,2408888,-,1302,Strata,01 to 05,1850,Aug-21
918,BUCKLEY CLASSIQUE,BUCKLEY ROAD,Condominium,11,CCR,Freehold,Resale,1,2850000,-,1410,Strata,01 to 05,2021,Aug-21
919,CAMELOT BY-THE-WATER,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1996,Resale,1,5068000,-,3035,Strata,01 to 05,1670,Aug-21
920,PARC ELEGANCE,TELOK KURAU ROAD,Apartment,15,OCR,Freehold,Resale,1,600000,-,452,Strata,01 to 05,1327,Aug-21
921,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,648000,-,420,Strata,06 to 10,1544,Aug-21
922,GARDEN PARK RESIDENCES,LORONG M TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1068000,-,721,Strata,01 to 05,1481,Aug-21
923,PALMERA RESIDENCE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,2058000,-,1970,Strata,01 to 05,1045,Aug-21
924,THE VERVE,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,1000000,-,818,Strata,11 to 15,1222,Aug-21
925,ST PATRICK'S RESIDENCES,ST. PATRICK'S ROAD,Apartment,15,OCR,Freehold,Resale,1,1800000,-,1206,Strata,01 to 05,1493,Aug-21
926,ENG AUN MANSION,THOMSON ROAD,Apartment,11,CCR,Freehold,Resale,1,1300000,-,1001,Strata,01 to 05,1299,Aug-21
927,KINGSTON TERRACE,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,1025000,-,926,Strata,01 to 05,1107,Aug-21
928,HAIG ELEVEN,HAIG AVENUE,Apartment,15,RCR,Freehold,Resale,1,1125000,-,807,Strata,01 to 05,1394,Aug-21
929,RESIDENTIAL APARTMENTS,JALAN JAMAL,Apartment,15,OCR,Freehold,Resale,1,1600000,-,1572,Strata,01 to 05,1018,Aug-21
930,SANT RITZ,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1080000,-,732,Strata,01 to 05,1476,Aug-21
931,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,730000,-,560,Strata,01 to 05,1304,Aug-21
932,38 I SUITES,IPOH LANE,Apartment,15,RCR,Freehold,Resale,1,1088000,-,689,Strata,11 to 15,1579,Aug-21
933,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,2435000,-,1679,Strata,06 to 10,1450,Aug-21
934,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,1200000,-,893,Strata,01 to 05,1343,Aug-21
935,ONE ST MICHAEL'S,ST. MICHAEL'S ROAD,Condominium,12,RCR,Freehold,Resale,1,1715000,-,1249,Strata,11 to 15,1374,Aug-21
936,THE LINE @ TANJONG RHU,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2900000,-,1206,Strata,16 to 20,2406,Aug-21
937,THE GLYNDEBOURNE,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,3180000,-,1475,Strata,01 to 05,2156,Aug-21
938,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,838000,-,560,Strata,16 to 20,1497,Aug-21
939,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,2050000,-,1916,Strata,11 to 15,1070,Aug-21
940,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2290000,-,1733,Strata,01 to 05,1321,Aug-21
941,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,758000,-,441,Strata,06 to 10,1718,Aug-21
942,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1750000,-,775,Strata,06 to 10,2258,Aug-21
943,ENVIO,JOO CHIAT PLACE,Apartment,15,OCR,Freehold,Resale,1,1285000,-,1033,Strata,01 to 05,1244,Aug-21
944,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1700000,-,1647,Strata,01 to 05,1032,Aug-21
945,FLORA EAST,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1690000,-,1507,Strata,01 to 05,1121,Aug-21
946,NEWTON 18,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,3430000,-,2196,Strata,26 to 30,1562,Aug-21
947,M21,MANDALAY ROAD,Apartment,11,CCR,Freehold,Resale,1,2288200,-,1346,Strata,11 to 15,1701,Aug-21
948,RIVERBAY,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,1030000,-,753,Strata,11 to 15,1367,Aug-21
949,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1477000,-,1636,Strata,01 to 05,903,Aug-21
950,MARSHALL LODGE,MARSHALL ROAD,Apartment,15,RCR,Freehold,Resale,1,2100000,-,1776,Strata,01 to 05,1182,Aug-21
951,WING FONG MANSIONS/WING FONG COURT,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,995000,-,1227,Strata,01 to 05,811,Aug-21
952,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,1550000,-,893,Strata,16 to 20,1735,Aug-21
953,SKY GREEN,MACPHERSON ROAD,Condominium,13,RCR,Freehold,Resale,1,2300000,-,1496,Strata,11 to 15,1537,Aug-21
954,MELROSE VILLE,ROSE LANE,Apartment,15,RCR,Freehold,Resale,1,1028000,-,818,Strata,01 to 05,1257,Aug-21
955,AMBER RESIDENCES,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,2000000,-,1249,Strata,01 to 05,1602,Aug-21
956,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2648000,-,1302,Strata,06 to 10,2033,Aug-21
957,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1462000,-,969,Strata,11 to 15,1509,Aug-21
958,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2325000,-,1302,Strata,11 to 15,1785,Aug-21
959,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,977000,-,592,Strata,06 to 10,1650,Aug-21
960,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,3930000,-,2271,Strata,06 to 10,1730,Aug-21
961,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,1055000,-,840,Strata,01 to 05,1257,Aug-21
962,THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,2650000,-,1625,Strata,06 to 10,1630,Aug-21
963,THE GLYNDEBOURNE,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,2163888,-,1044,Strata,01 to 05,2072,Aug-21
964,CORALIS,JOO CHIAT ROAD,Condominium,15,RCR,Freehold,Resale,1,1750000,-,807,Strata,11 to 15,2168,Aug-21
965,HERITAGE EAST,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,1600000,-,1356,Strata,01 to 05,1180,Aug-21
966,MODA,EAST COAST ROAD,Apartment,15,RCR,Freehold,Resale,1,1628000,-,969,Strata,11 to 15,1680,Aug-21
967,TAIPAN JADE,ROSE LANE,Apartment,15,RCR,Freehold,Resale,1,1460500,-,1270,Strata,01 to 05,1150,Aug-21
968,BASSEIN COURT,BASSEIN ROAD,Apartment,11,CCR,Freehold,Resale,1,2050000,-,1399,Strata,06 to 10,1465,Aug-21
969,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1760000,-,1453,Strata,06 to 10,1211,Aug-21
970,RESIDENTIAL APARTMENTS,LORONG 13 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,880000,-,1130,Strata,01 to 05,779,Aug-21
971,# 1 LOFT,LORONG 24 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,665000,-,560,Strata,06 to 10,1188,Aug-21
972,HILLCREST PARK,GREENWOOD AVENUE,Apartment,11,CCR,Freehold,Resale,1,1880000,-,1152,Strata,01 to 05,1632,Aug-21
973,HAIG 162,HAIG ROAD,Apartment,15,RCR,Freehold,Resale,1,1138000,-,915,Strata,11 to 15,1244,Aug-21
974,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,2060000,-,1550,Strata,06 to 10,1329,Aug-21
975,THE GLYNDEBOURNE,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,3180000,-,1475,Strata,01 to 05,2156,Aug-21
976,MILLAGE,CHANGI ROAD,Apartment,14,RCR,Freehold,Resale,1,680000,-,463,Strata,01 to 05,1469,Aug-21
977,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,2585000,-,1539,Strata,16 to 20,1679,Aug-21
978,368 THOMSON,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1420000,-,883,Strata,11 to 15,1609,Aug-21
979,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1925000,-,1787,Strata,01 to 05,1077,Aug-21
980,SANT RITZ,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1410000,-,883,Strata,16 to 20,1597,Aug-21
981,THE CARPMAELINA,CARPMAEL ROAD,Condominium,15,RCR,Freehold,Resale,1,1200000,-,904,Strata,01 to 05,1327,Aug-21
982,THE CARPMAELINA,CARPMAEL ROAD,Condominium,15,RCR,Freehold,Resale,1,2130000,-,1927,Strata,01 to 05,1105,Aug-21
983,RESIDENTIAL APARTMENTS,MARSHALL ROAD,Apartment,15,RCR,Freehold,Resale,1,1550000,-,1249,Strata,01 to 05,1241,Aug-21
984,THE VERVE,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,825000,-,614,Strata,11 to 15,1345,Aug-21
985,THE NAVIAN,JALAN EUNOS,Apartment,14,OCR,Freehold,Resale,1,1450000,-,893,Strata,01 to 05,1623,Aug-21
986,SIMS GREEN,LORONG 27A GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 2001,Resale,1,1180000,-,1249,Strata,01 to 05,945,Aug-21
987,THE VIRIDIAN,JALAN AMPAS,Apartment,12,RCR,Freehold,Resale,1,806000,-,527,Strata,06 to 10,1528,Aug-21
988,REGENT RESIDENCES,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,1185000,-,861,Strata,16 to 20,1376,Aug-21
989,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1048000,-,893,Strata,11 to 15,1173,Aug-21
990,CENTRAL IMPERIAL,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,560000,-,420,Strata,06 to 10,1334,Aug-21
991,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,920000,-,527,Strata,06 to 10,1744,Aug-21
992,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1920000,-,872,Strata,21 to 25,2202,Aug-21
993,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2900000,-,2067,Strata,01 to 05,1403,Aug-21
994,CASUARINA COVE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,1248000,-,926,Strata,06 to 10,1348,Aug-21
995,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2280000,-,1582,Strata,01 to 05,1441,Aug-21
996,PASADENA,DERBYSHIRE ROAD,Apartment,11,CCR,Freehold,Resale,1,2610000,-,2809,Strata,16 to 20,929,Aug-21
997,MOUNTBATTEN SUITES,MOUNTBATTEN ROAD,Apartment,15,RCR,Freehold,Resale,1,1480000,-,1109,Strata,01 to 05,1335,Aug-21
998,CASERO @ DUNMAN,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,880000,-,646,Strata,01 to 05,1363,Aug-21
999,TAN TONG MENG TOWER,THOMSON ROAD,Apartment,11,CCR,Freehold,Resale,1,3700000,-,3240,Strata,01 to 05,1142,Aug-21
