S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
558,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2860000,-,1744,Strata,26 to 30,1640,Sep-21
559,MON JERVOIS,JERVOIS ROAD,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,2750000,-,1389,Strata,01 to 05,1980,Sep-21
560,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,3180000,-,1496,Strata,16 to 20,2125,Sep-21
561,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1880000,-,990,Strata,01 to 05,1898,Sep-21
562,AVALON,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,3380000,-,1765,Strata,06 to 10,1915,Sep-21
563,MELROSE PARK,KELLOCK ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,3150000,-,1346,Strata,01 to 05,2341,Sep-21
564,DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,4460000,-,2756,Strata,01 to 05,1619,Sep-21
565,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2620000,-,1378,Strata,11 to 15,1902,Sep-21
566,WILLYN VILLE,HOLLAND AVENUE,Apartment,10,CCR,Freehold,Resale,1,3000000,-,1755,Strata,01 to 05,1710,Sep-21
567,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1500000,-,893,Strata,21 to 25,1679,Aug-21
568,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1450000,-,840,Strata,11 to 15,1727,Aug-21
569,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1970000,-,1195,Strata,21 to 25,1649,Aug-21
570,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1600000,-,818,Strata,06 to 10,1956,Aug-21
571,THE MARQ ON PATERSON HILL,PATERSON HILL,Condominium,9,CCR,Freehold,Resale,1,25500000,-,6308,Strata,11 to 15,4043,Aug-21
572,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1120000,-,635,Strata,11 to 15,1764,Aug-21
573,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1715000,-,1076,Strata,21 to 25,1593,Aug-21
574,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2400000,-,1249,Strata,11 to 15,1922,Aug-21
575,SUTTON PLACE,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,4300000,-,2842,Strata,01 to 05,1513,Aug-21
576,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,9704000,-,2820,Strata,31 to 35,3441,Aug-21
577,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2300000,-,1292,Strata,26 to 30,1781,Aug-21
578,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,5200000,-,2110,Strata,06 to 10,2465,Aug-21
579,RESIDENTIAL APARTMENTS,DUBLIN ROAD,Apartment,9,CCR,Freehold,Resale,1,9150000,-,2195,Strata,01 to 05,4169,Aug-21
580,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,2300000,-,1001,Strata,46 to 50,2298,Aug-21
581,RACE COURSE BUILDING,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,2025000,-,2250,Strata,01 to 05,900,Aug-21
582,LOFT @ STEVENS,STEVENS ROAD,Apartment,10,CCR,Freehold,Resale,1,940000,-,517,Strata,01 to 05,1819,Aug-21
583,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,4380000,-,1776,Strata,21 to 25,2466,Aug-21
584,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,4288000,-,2379,Strata,16 to 20,1803,Aug-21
585,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2260800,-,624,Strata,31 to 35,3621,Aug-21
586,THE FORD @ HOLLAND,FORD AVENUE,Condominium,10,CCR,Freehold,Resale,1,3000000,-,1938,Strata,01 to 05,1548,Aug-21
587,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1818000,-,1033,Strata,11 to 15,1759,Aug-21
588,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4280000,-,1755,Strata,16 to 20,2439,Aug-21
589,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1738000,-,990,Strata,06 to 10,1755,Aug-21
590,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2260000,-,1216,Strata,26 to 30,1858,Aug-21
591,R66 APARTMENTS,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,670000,-,452,Strata,01 to 05,1482,Aug-21
592,EMILY RESIDENCE,MOUNT EMILY ROAD,Apartment,9,CCR,Freehold,Resale,1,900000,-,549,Strata,01 to 05,1639,Aug-21
593,BALMORAL HEIGHTS,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,Resale,1,998000,-,549,Strata,01 to 05,1818,Aug-21
594,JAYA TOWER,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,Resale,1,4080000,-,2142,Strata,06 to 10,1905,Aug-21
595,1919,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1480000,-,700,Strata,01 to 05,2115,Aug-21
596,ONE DEVONSHIRE,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,3150000,-,1292,Strata,11 to 15,2439,Aug-21
597,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1358000,-,861,Strata,06 to 10,1577,Aug-21
598,JADE MANSION,LEEDON ROAD,Condominium,10,CCR,Freehold,Resale,1,4380000,-,2723,Strata,06 to 10,1608,Aug-21
599,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1300000,-,1270,Strata,06 to 10,1023,Aug-21
600,ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,Resale,1,4650000,-,2390,Strata,01 to 05,1946,Aug-21
601,CAIRNHILL PLAZA,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,4800000,-,2820,Strata,26 to 30,1702,Aug-21
602,JERVOIS JADE APARTMENTS,JERVOIS CLOSE,Apartment,10,CCR,99 yrs lease commencing from 1998,Resale,1,1650000,-,1496,Strata,06 to 10,1103,Aug-21
603,HOLLAND PEAK,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,960000,-,570,Strata,01 to 05,1683,Aug-21
604,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1630000,-,818,Strata,06 to 10,1993,Aug-21
605,THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,3250000,-,1410,Strata,16 to 20,2305,Aug-21
606,CITYSCAPE @FARRER PARK,MERGUI ROAD,Condominium,8,RCR,Freehold,Resale,1,1670000,-,1076,Strata,26 to 30,1551,Aug-21
607,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,4200000,-,3412,Strata,01 to 05,1231,Aug-21
608,SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,Resale,1,2078000,-,1023,Strata,01 to 05,2032,Aug-21
609,THE SOLITAIRE,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,2700000,-,1238,Strata,06 to 10,2181,Aug-21
610,ROBIN SUITES,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,1155000,-,463,Strata,11 to 15,2495,Aug-21
611,THE TATE RESIDENCES,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,5000000,-,1894,Strata,31 to 35,2639,Aug-21
612,VILLA DELLE ROSE,TAMAN NAKHODA,Condominium,10,CCR,Freehold,Resale,1,4310000,-,2820,Strata,-,1528,Aug-21
613,GRANGE RESIDENCES,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,7800000,-,2583,Strata,16 to 20,3019,Aug-21
614,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,6680000,-,3229,Strata,11 to 15,2069,Aug-21
615,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1620000,-,850,Strata,01 to 05,1905,Aug-21
616,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,1340000,-,549,Strata,01 to 05,2441,Aug-21
617,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,1400000,-,549,Strata,16 to 20,2550,Aug-21
618,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1043800,-,549,Strata,01 to 05,1901,Aug-21
619,KENTISH GREEN,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1160000,-,1098,Strata,01 to 05,1057,Aug-21
620,SOHO 188,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,630000,-,388,Strata,01 to 05,1626,Aug-21
621,OXLEY EDGE,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,890000,-,441,Strata,01 to 05,2017,Aug-21
622,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,2250000,-,1442,Strata,01 to 05,1560,Aug-21
623,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,Resale,1,876008,-,495,Strata,01 to 05,1769,Aug-21
624,VERDURE,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1800000,-,980,Strata,01 to 05,1838,Aug-21
625,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,3500000,-,1959,Strata,11 to 15,1787,Aug-21
626,ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,Apartment,10,CCR,Freehold,Resale,1,3580000,-,1604,Strata,16 to 20,2232,Aug-21
627,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2880000,-,1324,Strata,06 to 10,2175,Aug-21
628,RESIDENTIAL APARTMENTS,SING AVENUE,Apartment,8,RCR,Freehold,Resale,1,1530000,-,1738,Land,01 to 05,880,Aug-21
629,CLAREMONT,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,2460000,-,1453,Strata,06 to 10,1693,Aug-21
630,THE PATERSON,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,3030000,-,1313,Strata,01 to 05,2307,Aug-21
631,THE MARQ ON PATERSON HILL,PATERSON HILL,Condominium,9,CCR,Freehold,Resale,1,12500000,-,3089,Strata,06 to 10,4046,Aug-21
632,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,1250000,-,570,Strata,21 to 25,2191,Aug-21
633,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,4728000,-,1539,Strata,11 to 15,3072,Aug-21
634,CLIFTEN,EWE BOON ROAD,Apartment,10,CCR,Freehold,Resale,1,1900000,-,1066,Strata,01 to 05,1783,Aug-21
635,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2785000,-,1335,Strata,06 to 10,2087,Aug-21
636,HALLMARK RESIDENCES,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,2900000,-,1485,Strata,01 to 05,1952,Aug-21
637,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1400000,-,883,Strata,21 to 25,1586,Aug-21
638,NATHAN PLACE,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,2160000,-,1184,Strata,01 to 05,1824,Aug-21
639,URBANA,RIVER VALLEY CLOSE,Condominium,9,CCR,Freehold,Resale,1,3150000,-,1475,Strata,06 to 10,2136,Aug-21
640,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,3450000,-,1808,Strata,16 to 20,1908,Aug-21
641,CUSCADEN RESIDENCES,CUSCADEN ROAD,Condominium,10,CCR,Freehold,Resale,1,3628888,-,1485,Strata,06 to 10,2443,Aug-21
642,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2630000,-,1270,Strata,01 to 05,2071,Aug-21
643,ESTILO,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,870000,-,517,Strata,01 to 05,1684,Aug-21
644,MACKENZIE 88,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,875000,-,538,Strata,06 to 10,1626,Aug-21
645,WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2600000,-,1313,Strata,01 to 05,1980,Aug-21
646,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2018000,-,1163,Strata,06 to 10,1736,Aug-21
647,RESIDENTIAL APARTMENTS,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,2050000,-,2174,Strata,01 to 05,943,Aug-21
648,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1280000,-,861,Strata,01 to 05,1486,Aug-21
649,BEAUFORT ON NASSIM,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,8200000,-,3692,Strata,01 to 05,2221,Aug-21
650,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,8314000,-,2476,Strata,31 to 35,3358,Aug-21
651,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2800000,-,1615,Strata,21 to 25,1734,Aug-21
652,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3840000,-,1819,Strata,01 to 05,2111,Aug-21
653,PARC CENTENNIAL,KAMPONG JAVA ROAD,Apartment,9,CCR,Freehold,Resale,1,1810000,-,1249,Strata,01 to 05,1450,Aug-21
654,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2252900,-,624,Strata,31 to 35,3609,Aug-21
655,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2292600,-,624,Strata,36 to 40,3672,Aug-21
656,CLYDES RESIDENCE,MERGUI ROAD,Apartment,8,RCR,Freehold,Resale,1,1268000,-,1023,Strata,06 to 10,1240,Aug-21
657,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2880000,-,1442,Strata,01 to 05,1997,Aug-21
658,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,2168800,-,1389,Strata,16 to 20,1562,Aug-21
659,RESIDENTIAL APARTMENTS,HOLLAND HILL,Apartment,10,CCR,Freehold,Resale,1,1975000,-,1518,Strata,06 to 10,1301,Aug-21
660,CAIRNHILL PLAZA,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,5100000,-,2820,Strata,31 to 35,1808,Aug-21
661,RESIDENTIAL APARTMENTS,GRANGE ROAD,Apartment,10,CCR,Freehold,Resale,1,6600000,-,3627,Strata,06 to 10,1819,Aug-21
662,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,1838000,-,1012,Strata,06 to 10,1817,Aug-21
663,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,3380000,-,1830,Strata,01 to 05,1847,Aug-21
664,LUMA,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,1350000,-,743,Strata,06 to 10,1818,Aug-21
665,SAM KIANG MANSIONS,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,2412800,-,1281,Strata,11 to 15,1884,Aug-21
666,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,1920000,-,990,Strata,01 to 05,1939,Aug-21
667,THE BELMONT,BELMONT ROAD,Apartment,10,CCR,Freehold,Resale,1,5880000,-,3100,Strata,01 to 05,1897,Aug-21
668,RESIDENCES AT EMERALD HILL,EMERALD HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,3870000,-,1658,Strata,01 to 05,2335,Aug-21
669,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,635,Strata,11 to 15,1732,Aug-21
670,SOHO @ FARRER,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,575000,-,484,Strata,01 to 05,1187,Aug-21
671,ALBA,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,4400000,-,1905,Strata,06 to 10,2309,Aug-21
672,WARNER COURT,HOLLAND AVENUE,Apartment,10,CCR,Freehold,Resale,1,2000000,-,1141,Strata,01 to 05,1753,Aug-21
673,RIVERIA GARDENS,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,2204475,-,969,Strata,21 to 25,2276,Aug-21
674,EWE BOON REGENT,EWE BOON ROAD,Apartment,10,CCR,Freehold,Resale,1,1510000,-,850,Strata,06 to 10,1776,Aug-21
675,THE BOUTIQ,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1630000,-,721,Strata,01 to 05,2260,Aug-21
676,THE MERASAGA,JALAN MERAH SAGA,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,2400000,-,1356,Strata,01 to 05,1770,Aug-21
677,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,9085000,-,2842,Strata,01 to 05,3197,Aug-21
678,URBANA,RIVER VALLEY CLOSE,Condominium,9,CCR,Freehold,Resale,1,3100000,-,1313,Strata,31 to 35,2361,Aug-21
679,CITYSCAPE @FARRER PARK,MERGUI ROAD,Condominium,8,RCR,Freehold,Resale,1,1900000,-,1378,Strata,21 to 25,1379,Aug-21
680,URBANA,RIVER VALLEY CLOSE,Condominium,9,CCR,Freehold,Resale,1,2800000,-,1313,Strata,31 to 35,2132,Aug-21
681,THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,Resale,1,2020000,-,1539,Strata,11 to 15,1312,Aug-21
682,RANGOON VIEW,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,1225000,-,1335,Strata,06 to 10,918,Aug-21
683,WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2600000,-,1313,Strata,06 to 10,1980,Aug-21
684,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2771833,-,1582,Strata,26 to 30,1752,Aug-21
685,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3820000,-,1722,Strata,06 to 10,2218,Aug-21
686,THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,14000000,-,3057,Strata,26 to 30,4580,Aug-21
687,VIDA,PECK HAY ROAD,Apartment,9,CCR,Freehold,Resale,1,1120000,-,527,Strata,06 to 10,2123,Aug-21
688,KENTISH LODGE,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1250000,-,1141,Strata,06 to 10,1096,Aug-21
689,CARLYX RESIDENCE,CARLISLE ROAD,Apartment,8,RCR,Freehold,Resale,1,1250000,-,1001,Strata,01 to 05,1249,Aug-21
690,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,5303000,-,1765,Strata,16 to 20,3004,Aug-21
691,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1350000,-,958,Strata,01 to 05,1409,Aug-21
692,ONE DUCHESS,DUCHESS ROAD,Apartment,10,CCR,999 yrs lease commencing from 1875,Resale,1,925000,-,441,Strata,01 to 05,2096,Aug-21
693,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,3820000,-,3132,Strata,01 to 05,1220,Aug-21
694,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2118000,-,1367,Strata,01 to 05,1549,Aug-21
695,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,Resale,1,3550000,-,2400,Strata,11 to 15,1479,Aug-21
696,OXLEY EDGE,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,833100,-,431,Strata,01 to 05,1935,Aug-21
697,THE SIERRA,MOUNT SINAI DRIVE,Apartment,10,CCR,947 yrs lease commencing from 1937,Resale,1,1530000,-,1141,Strata,01 to 05,1341,Aug-21
698,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1128000,-,635,Strata,21 to 25,1776,Aug-21
699,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2950000,-,1679,Strata,21 to 25,1757,Aug-21
700,ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,9800000,-,2885,Strata,01 to 05,3397,Aug-21
701,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1435000,-,840,Strata,01 to 05,1709,Aug-21
702,BELLERIVE,KENG CHIN ROAD,Apartment,10,CCR,Freehold,Resale,1,3100000,-,1679,Strata,06 to 10,1846,Aug-21
703,OXLEY EDGE,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,880000,-,420,Strata,01 to 05,2096,Aug-21
704,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2319100,-,624,Strata,36 to 40,3715,Aug-21
705,CLIFTEN,EWE BOON ROAD,Apartment,10,CCR,Freehold,Resale,1,2050000,-,1066,Strata,06 to 10,1924,Aug-21
706,SOUTHBANK,NORTH BRIDGE ROAD,Apartment,7,RCR,99 yrs lease commencing from 2006,Resale,1,1615000,-,904,Strata,26 to 30,1786,Aug-21
707,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,3130000,-,1711,Strata,01 to 05,1829,Aug-21
708,CASABELLA,DUCHESS AVENUE,Condominium,10,CCR,Freehold,Resale,1,2215000,-,1249,Strata,01 to 05,1774,Aug-21
709,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1500000,-,861,Strata,06 to 10,1742,Aug-21
710,LEONIE HILL RESIDENCES,LEONIE HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,2500000,-,1141,Strata,11 to 15,2191,Aug-21
711,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,4750000,-,1970,Strata,01 to 05,2411,Aug-21
712,ESTILO,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,892000,-,527,Strata,01 to 05,1691,Aug-21
713,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1388000,-,818,Strata,11 to 15,1697,Aug-21
714,EDEN RESIDENCES CAPITOL,STAMFORD ROAD,Apartment,6,CCR,99 yrs lease commencing from 2011,Resale,1,21368000,-,6609,Strata,11 to 15,3233,Aug-21
715,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,2000000,-,969,Strata,11 to 15,2064,Aug-21
716,EMILY RESIDENCE,MOUNT EMILY ROAD,Apartment,9,CCR,Freehold,Resale,1,1608000,-,980,Strata,01 to 05,1642,Aug-21
717,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,1950000,-,990,Strata,01 to 05,1969,Aug-21
718,RIVERIA GARDENS,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,3300000,-,1432,Strata,21 to 25,2305,Aug-21
719,ORION,ORANGE GROVE ROAD,Apartment,10,CCR,Freehold,Resale,1,3550000,-,1518,Strata,21 to 25,2339,Aug-21
720,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,6380000,-,2024,Strata,26 to 30,3153,Aug-21
721,CITY GATE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2014,Resale,1,1680000,-,904,Strata,11 to 15,1858,Aug-21
722,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2320000,-,1066,Strata,01 to 05,2177,Aug-21
723,CITY LOFT,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,565000,-,355,Strata,06 to 10,1591,Aug-21
724,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,970000,-,517,Strata,01 to 05,1877,Aug-21
725,ESTILO,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,990000,-,614,Strata,01 to 05,1614,Aug-21
726,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,3310000,-,1582,Strata,11 to 15,2092,Aug-21
727,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,2410000,-,1668,Strata,01 to 05,1444,Aug-21
728,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,1855000,-,883,Strata,06 to 10,2102,Aug-21
729,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,8359000,-,2874,Strata,06 to 10,2909,Aug-21
730,ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,10800000,-,2885,Strata,21 to 25,3744,Aug-21
731,ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,5450000,-,2745,Strata,01 to 05,1986,Aug-21
732,3 ORCHARD BY-THE-PARK,ORCHARD BOULEVARD,Condominium,10,CCR,Freehold,Resale,1,3518000,-,1066,Strata,01 to 05,3301,Aug-21
733,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,7908000,-,2379,Strata,16 to 20,3324,Aug-21
734,CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,3380000,-,1464,Strata,16 to 20,2309,Aug-21
735,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1500000,-,872,Strata,06 to 10,1720,Aug-21
736,2 RVG,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,1900000,-,926,Strata,06 to 10,2052,Aug-21
737,THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,Apartment,9,CCR,Freehold,Resale,1,1300000,-,657,Strata,01 to 05,1980,Aug-21
